Stock,return,adjusted_price,close_price,period_ending,fiscal_period,fiscal_year,current_ratio,quick_ratio,cash_ratio,days_of_sales_outstanding,days_of_inventory_outstanding,operating_cycle,days_of_payables_outstanding,cash_conversion_cycle,gross_profit_margin,operating_profit_margin,pretax_profit_margin,net_profit_margin,effective_tax_rate,return_on_assets,return_on_equity,return_on_capital_employed,net_income_per_ebt,ebt_per_ebit,ebit_per_revenue,debt_ratio,debt_equity_ratio,long_term_debt_to_capitalization,total_debt_to_capitalization,cash_flow_to_debt_ratio,company_equity_multiplier,receivables_turnover,payables_turnover,inventory_turnover,fixed_asset_turnover,asset_turnover,operating_cash_flow_per_share,free_cash_flow_per_share,cash_per_share,payout_ratio,operating_cash_flow_sales_ratio,free_cash_flow_operating_cash_flow_ratio,cash_flow_coverage_ratios,short_term_coverage_ratios,capital_expenditure_coverage_ratio,dividend_paid_and_capex_coverage_ratio,dividend_payout_ratio,price_book_value_ratio,price_to_book_ratio,price_to_sales_ratio,price_earnings_ratio,price_to_free_cash_flows_ratio,price_to_operating_cash_flows_ratio,price_cash_flow_ratio,price_earnings_to_growth_ratio,price_sales_ratio,dividend_yield,enterprise_value_multiple,price_fair_value,interest_coverage
PG,0.05528905054756654,151.74000549316406,151.74000549316406,2023-06-30,FY,2023,0.6334041839131894,0.4355912294440094,0.23061863743148,24.35084018242568,60.37523386342376,84.72607404584944,124.60874649204864,-39.88267244619921,0.4785747384337731,0.2211301612077165,0.2238006975099383,0.1786820476550496,0.1969705225303765,0.1212705559095912,0.3132522393483977,0.2131581112691453,0.7983980820574293,1.0120767618837545,0.2211301612077165,0.2864130299845235,0.739829403339248,0.3426041739863678,0.4252310036370785,0.4868379229635622,2.583085704512901,14.989215865472492,2.929168379230032,6.0455252368160615,3.743027979369209,0.6786946842231584,7.114263997973144,5.821298876784056,3.4819694282577487,0.614140449054801,0.20544838182572,0.8182573599240266,0.4868379229635622,1.6470818261804674,5.502286087524494,1.3968990962606749,0.614140449054801,7.682208521281827,7.682208521281827,4.382004585030364,24.524033849723608,26.066347599013493,21.32898076923077,21.32898076923077,21.02060044262015,4.382004585030364,0.0250423911831993,17.674548320579206,7.682208521281827,23.986772486772487
PG,0.07236058606860743,162.72000122070312,162.72000122070312,2024-06-30,FY,2024,0.7347964433342254,0.5261545781663545,0.2819757932613673,26.5718297457133,62.69193106149628,89.26376080720958,137.28603603603602,-48.02227522882647,0.5139399564487916,0.2206713549661466,0.2232415902140672,0.1770487511750496,0.201854911785086,0.1215902590504208,0.295881639389902,0.2089742289532695,0.7930813922498801,1.0116473442976543,0.2206713549661466,0.2726893846531013,0.6635711018752362,0.3344406797607073,0.3988835229989481,0.5947436243219755,2.4334320997474497,13.736351748937562,2.658682634730539,5.82212086659065,3.649585269466279,0.6867614611424369,8.40896572179145,7.0013982458370405,4.0176263717639085,0.6258485113246858,0.2361522626399647,0.8326111055124459,0.5947436243219755,2.759838687247949,5.974111980734497,1.57084058888713,0.6258485113246858,7.636873784477101,7.636873784477101,4.569729197158462,25.81057006519256,23.24107189542484,19.350774564143908,19.350774564143908,6.811746099813858,4.569729197158462,0.0242477601131595,18.06405420246213,7.636873784477101,20.048648648648648
PGR,0.038127066921319466,102.6500015258789,102.6500015258789,2021-12-31,FY,2021,2.7867160026551048,3.560980317388582,0.0088079803785878,,-882816911764.7059,-882816911764.7059,325767867647.05884,-1208584779411.7646,0.9999999998531772,0.0883034618732499,0.0883034618732499,0.0702841022306587,0.2040617577197149,0.0471079945397519,0.1837962658241734,0.0843853101410697,0.7959382422802851,1.0,0.0883034618732499,0.06886885423359,0.2686983040435288,0.2117905440459309,0.2117905440459309,1.5844084265534415,3.901593935803769,,1.1204297177505723e-09,-4.134492612634523e-10,41.92077727952167,0.6702510673772675,13.279213002566296,12.86261762189906,76.99366980325064,1.1260556865319764,0.1627992826654641,0.9686280067510984,1.5844084265534415,,31.87556468172485,1.9323093009360688,1.1260556865319764,3.2909303078171965,3.2909303078171965,1.2584590941029647,17.905316482139128,7.980490675959671,7.730126776350542,7.730126776350542,-0.4324891120437087,1.2584590941029647,0.0628894601028268,,3.2909303078171965,19.25892040256176
PGR,0.26361426971012986,129.7100067138672,129.7100067138672,2022-12-31,FY,2022,0.8009422082394317,1.828046996303708,0.0090023269935325,,-1352818823529.412,-1352818823529.412,296981176470.58826,-1649800000000.0,0.9999999998588324,0.0185958246616007,0.0185958246616007,0.0145503605827404,0.2175469038065285,0.0102728169730002,0.0454030583349065,0.0201790974225202,0.7824530961934715,1.0,0.0185958246616007,0.0929109731910089,0.4106412434711471,0.2867370159744696,0.2911025360783351,1.0495440962378362,4.419728148008306,,1.2290341237709659e-09,-2.6980700863382425e-10,42.58170888793474,0.7060180340263036,11.71937029431896,11.219712525667353,15.322039698836411,0.3614691614691614,0.138118516367391,0.9573647938324962,1.0495440962378362,,23.454794520547942,12.389290882778582,0.3614691614691614,4.7701544270341705,4.7701544270341705,1.528695852088476,105.06240332640331,11.560902269399708,11.068000817661488,11.068000817661488,-1.3284557220605218,1.528695852088476,0.0034405186824649,,4.7701544270341705,3.7868583162217657
PGR,0.24608739894184872,161.6300048828125,161.6300048828125,2023-12-31,FY,2023,,,,,,,,,0.9998775818550536,0.0833103799311559,0.0789870864964732,0.0628584958997975,0.2041927524114444,0.0440000541206077,0.1924535559818711,0.0583160823896052,0.7958072475885556,0.9481061851085631,0.0833103799311559,0.0776698372322721,0.3397231359513934,0.2535771211490961,0.2535771211490961,1.5450599541271086,4.373939074127957,,,,58.94075761891199,0.6999857933404592,18.19678577534621,17.765942896221578,19.56060865105146,0.0711357113571135,0.1714385581719749,0.9763231328629278,1.5450599541271086,,42.23531746031746,20.096865558912388,0.0711357113571135,4.594486982852578,4.594486982852578,1.500634995803957,23.87322468224682,8.965468420698084,8.7531942160796,8.7531942160796,0.052415382604933,1.500634995803957,0.0029797278040118,,4.594486982852578,19.27011922503726
PGR,0.48245989835907854,239.6100006103516,239.6100006103516,2024-12-31,FY,2024,,,,,,,,,1.0,,0.9609722697706266,0.9677051238160448,-0.0070062937893361,0.0801929169227859,0.3313664960337619,,1.0070062937893365,,,0.0651851151354674,0.269352506740651,0.2121967737963305,0.2121967737963305,0.5105179167271144,4.132116759798366,,,,,0.0828691663908459,6.00922131147541,6.00922131147541,,0.0804245283018867,0.4015748031496063,1.0,0.5105179167271144,,,5.159824046920821,0.0804245283018867,5.483006369426752,5.483006369426752,16.012280725778844,16.54665283018868,39.87371867007673,39.87371867007673,39.87371867007673,0.1389750637961209,16.012280725778844,0.0048604711253236,,5.483006369426752,
PH,0.6757242221427199,307.1099853515625,307.1099853515625,2021-06-30,FY,2021,1.8139010361042764,1.1387387643415814,0.2367564313679011,63.85139193623481,73.0246600852849,136.8760520215197,58.25780980853002,78.61824221298968,0.271679523601094,0.1740351026370887,0.1566081250993194,0.1216994571929599,0.2225658968996736,0.0858405600456217,0.2079109515763117,0.1447977311517853,0.7770954228318566,0.8998651578118161,0.1740351026370887,0.3237211668928086,0.7840719564074045,0.4393788266770625,0.439484491413841,0.3910476991445702,2.422059588914766,5.716398482972888,6.265254413092564,4.998311523445908,6.330373672608931,0.7053487503195485,19.96126678537427,18.333691615323144,5.986307940645433,0.2721344711070385,0.1794720943653451,0.918463332635599,0.3910476991445702,911.8275495750707,12.264420809975377,3.7584067864393815,0.2721344711070385,4.717278475255787,4.717278475255787,2.7612313132814874,22.688936967922803,16.751127183972056,15.385296098793749,15.385296098793749,0.5133713689850488,2.7612313132814874,0.0119941481388827,14.703519208225504,4.717278475255787,9.986533939112768
PH,-0.198821221100664,246.0500030517578,246.0500030517578,2022-06-30,FY,2022,2.055980576579049,1.6780265211753314,0.0914439188997763,66.39429400852676,70.98383176577839,137.37812577430515,55.51398988010029,81.86413589420485,0.2820862172359826,0.1178618208191754,0.1017693792457864,0.0829427256051215,0.1846333784736462,0.0507095239917849,0.1486893495046513,0.0930800550172084,0.8150066967078959,0.8634634908782024,0.1178618208191754,0.4424976958976513,1.29748199906171,0.5243985702733566,0.5647408770086558,0.2126917497050339,2.932177977626836,5.497460368403413,6.5749192372648935,5.142016018582531,7.47216969621596,0.6113800049591537,18.99596736057252,17.206290240049146,4.385122826204236,0.4331505277039841,0.1539396257932991,0.9057864710676446,0.2126917497050339,1.416062077004715,10.614186851211072,3.0525478841703766,0.4331505277039841,3.5744887943007755,3.5744887943007755,1.9939413564721813,24.039978695239075,14.300002880766078,12.952749145626258,12.952749145626258,-0.9863676107076882,1.9939413564721813,0.0180179247741915,17.43844001182595,3.5744887943007755,7.324048391393603
PH,0.5852062739575543,390.0400085449219,390.0400085449219,2023-06-30,FY,2023,0.8835038272248128,0.5075839940429482,0.0614297700045376,60.04708685366642,83.9969061938801,144.04399304754654,59.24321844472871,84.80077460281782,0.3372272005204877,0.0846687424213989,0.1405526741558465,0.1092533335878984,0.2224637118683536,0.0695135225476357,0.2017002605237899,0.0726176882898823,0.7773123794624998,1.6600302559864604,0.0846687424213989,0.4191450128004925,1.2161901048989785,0.459980384007423,0.5487751715029052,0.2372657930568506,2.9015974609194948,6.078562993230594,6.161042724924352,4.34539814070668,6.654448295480327,0.6362599681382672,23.21399155405292,20.247929384058665,3.7670805434276913,0.3380103853406921,0.1563021073900428,0.872229549016252,0.2372657930568506,0.7918659110990055,7.826535731076016,2.7469830872206056,0.3380103853406921,4.84837185158588,4.84837185158588,2.626178002368085,24.03750911870552,19.263204281376108,16.80193598295262,16.80193598295262,0.4109250306770359,2.626178002368085,0.0140617891675664,15.264648312525004,4.84837185158588,2.8127598476373685
PH,0.2845092779960865,501.010009765625,501.010009765625,2024-06-30,FY,2024,0.9296235124209848,0.5485648151883095,0.0577067097807572,52.480931635075976,79.45607091993823,131.9370025550142,56.78477451949005,75.15222803552415,0.3576483147735083,0.1844799641297474,0.1803649806222963,0.1427130571472411,0.2085534897734186,0.0970793343755488,0.2356048373869654,0.1672363474812041,0.7912459317482348,0.9776941440396364,0.1844799641297474,0.3604394821980404,0.874761720785966,0.3721998942639052,0.4665988808536346,0.3204826962322986,2.4269309107078776,6.954907022954788,6.427779331495316,4.593733314195493,6.93042660001085,0.6802414321163995,26.335683891455485,23.222149966952863,3.284068914594085,0.2749609294655994,0.1698141448456131,0.8817750874693329,0.3204826962322986,0.994494374923782,8.458454132842805,2.862834980036544,0.2749609294655994,5.333301669811693,5.333301669811693,3.230543966876214,22.636639081616543,21.574660430364144,19.0239980881055,19.0239980881055,0.6226994106688754,3.230543966876214,0.0121467205654614,14.820633751072194,5.333301669811693,7.258932467250417
PHG,-0.31973417537889953,36.84999847412109,36.84999847412109,2021-12-31,FY,2021,1.3888590604026845,0.9257718120805368,0.3091275167785235,91.22872464443928,126.07629154985985,217.30501619429907,68.41009211053264,148.89492408376643,0.417813010025647,0.0322336208906505,0.0296689204942877,0.0356726509675915,-0.2023575638506876,0.019766803397823,0.0423881424019947,0.0235209051082472,1.2023575638506876,0.9204339963833634,0.0322336208906505,0.2254126158715803,0.4833771990580413,0.2762181672348105,0.3258626324882103,0.2334145293021922,2.1444105831832663,4.000932835820896,5.335470085470085,2.895072463768116,6.356428306780289,0.554116469106295,1.7244338308994314,0.9167340070957076,2.4400368202720624,0.7875816993464052,0.094952203310795,0.5316144874155924,0.2334145293021922,6.542168674698795,2.134993446920052,1.308433734939759,0.7875816993464052,1.9844489111428167,1.9844489111428167,1.670055571175099,46.81613297235294,33.0848422391224,17.588381448176793,17.588381448176793,-0.9753361035906862,1.670055571175099,0.0168228695824045,19.24219017267898,1.9844489111428167,2.941489361702128
PHG,-0.5932157288515141,14.989999771118164,14.989999771118164,2022-12-31,FY,2022,1.293042601462062,0.7827073355180237,0.1477186791025964,95.26813260784203,138.99040722279696,234.258539830639,67.55572274992946,166.70281708070954,0.4035451842710495,-0.0065069837886352,-0.0970999046390306,-0.0907612049138946,0.0652801848642403,-0.0527241918665276,-0.1221224243339119,-0.0050980047464182,0.9347198151357596,14.922413793103448,-0.0065069837886352,0.2672380083420229,0.6189901124613179,0.3263334519753902,0.3823310023310023,-0.0210949884160468,2.3162502830402296,3.831291639802278,5.402947154471545,2.626080513707088,6.757771038665656,0.5809111053180396,-0.1878412999736754,-1.0629863160360014,1.2844870397043815,-0.2546353522867738,-0.0097043809951197,5.658959537572255,-0.0210949884160468,-0.2467902995720399,-0.2146401985111662,-0.1420361247947454,-0.2546353522867738,0.9009006897305456,0.9009006897305456,0.6695480584641276,-7.377029195451175,-12.192066637630235,-68.9944117817341,-68.9944117817341,0.0198965517719637,0.6695480584641276,0.0345173301528733,-67.73226156514286,0.9009006897305456,-0.4496124031007752
PHG,0.5490326663041981,23.21999931335449,23.21999931335449,2023-12-31,FY,2023,1.1994690479063594,0.7782068299746591,0.2255339688668999,85.49947713137762,118.85225258837797,204.35172971975555,65.26490066225166,139.0868290575039,0.4099289999449612,-0.0063294622709009,-0.0289504100390775,-0.0256480818977379,0.1368821292775665,-0.0158471060327824,-0.0387429331559694,-0.0054453335858705,0.8859315589353612,4.573913043478261,-0.0063294622709009,0.26147724954091,0.6392583970734952,0.3390845650859937,0.3899680478774661,0.277799453765119,2.4447954772198206,4.269031954887218,5.592592592592593,3.071039816671441,7.317358034635522,0.6178671019519826,2.154965287045346,1.506256167396396,1.8886212628037864,-0.0042918454935622,0.1175628818316913,0.6989700374531835,0.277799453765119,4.821670428893905,3.3219284603421464,3.311627906976744,-0.0042918454935622,1.6802920628358828,1.6802920628358828,1.1123646283114097,-43.37028526135193,13.536874033348962,9.461869350088952,9.461869350088952,0.5917186206199954,1.1123646283114097,9.895820301156228e-05,25.005334228424594,1.6802920628358828,-0.3758169934640523
PHG,0.09043929558869365,25.31999969482422,25.31999969482422,2024-12-31,FY,2024,1.2305992141453832,0.8379174852652259,0.2948182711198428,83.34581876699406,113.90222482435595,197.24804359135004,65.17857142857143,132.0694721627786,0.4313301148659896,0.0293546418067809,0.0068253704011986,-0.0389545530214749,7.829268292682927,-0.0242269464384318,-0.0584707646176911,0.0253936251920122,-5.7073170731707314,0.2325141776937618,0.0293546418067809,0.2585242959690778,0.6239380309845077,0.3403296703296703,0.3842129558393599,0.2094513416099319,2.4134599366983176,4.379343863912515,5.6,3.204502814258912,7.34651447207501,0.6219284925455549,1.68100392305603,0.9567472933645856,2.5745394691546464,-0.0014245014245014,0.0870650907274846,0.5691523263224985,0.2094513416099319,7.004464285714286,2.3210059171597632,2.317577548005908,-0.0014245014245014,1.8969055356988167,1.8969055356988167,1.2637616037733754,-32.44194852079772,25.503077112653973,14.515135667049076,14.515135667049076,-0.5445612787419615,1.2637616037733754,4.390924372462438e-05,15.069901493564087,1.8969055356988167,1.56973293768546
PHM,0.32560299775762674,57.15999984741211,57.15999984741211,2021-12-31,FY,2021,3.897392907185077,0.9235969525685216,0.5847587011833629,7.600199384183767,325.53360997036805,333.13380935455183,19.202864420580298,313.93094493397155,0.2715914445171575,0.1892162940707044,0.1802158587973963,0.1397527458048398,0.2245258173313491,0.1457630335175142,0.2598726352774512,0.2555908711761168,0.7754741826686509,0.9524330855462958,0.1892162940707044,0.1988496499304144,0.3545177491466403,0.2131670574471469,0.2617298661239323,0.3781386926467121,1.7828432148143103,48.02505586361003,19.007580952809224,1.1212359916790908,62.32215191572767,1.0430065805008766,3.872267967680352,3.5915691227799527,10.51440306998091,0.0759556496362365,0.0720923032161829,0.9275104803584786,0.3781386926467121,1.5452491508233204,13.79509762163202,4.551009677492464,0.0759556496362365,1.9788638650166264,1.9788638650166264,1.064181530366955,7.614745057338977,15.915049396503589,14.761375110679955,14.761375110679955,0.1756467859892857,1.064181530366955,0.0099748119029975,5.957228498192354,1.9788638650166264,5249.388446215139
PHM,-0.20346398004131153,45.52999877929688,45.52999877929688,2022-12-31,FY,2022,4.329880421111182,0.5977507741208206,0.3470170192896706,4.887839327080943,362.8063796936363,367.6942190207173,18.129881029412708,349.5643379913045,0.2978926298270472,0.2127843406199829,0.2119390633862417,0.1612741269561054,0.2390542622046204,0.1768873954441299,0.2936154617102033,0.2936014287630905,0.7609457377953796,0.9960275402255712,0.2127843406199829,0.1778958085738432,0.2952893270861505,0.1866420612019115,0.2279717132777012,0.2539534798904962,1.659900418415862,74.67512239564161,20.132509386457,1.0060462561551868,59.28464969479118,1.0968119857953038,2.8444151312710098,2.365027020126804,7.362712225011702,0.0550621113147547,0.0411896115563533,0.8314633803364718,0.2539534798904962,1.1393445836195333,5.933428604397262,2.603304047107206,0.0550621113147547,1.2003463838966095,1.2003463838966095,0.6593141041697284,4.088157949533817,19.251365676811112,16.0068055817349,16.0068055817349,0.0837903447507757,0.6593141041697284,0.0134686849173803,3.48367601811752,1.2003463838966095,12159.422535211268
PHM,1.2303976669099754,101.5500030517578,101.5500030517578,2023-12-31,FY,2023,6.831920704305363,1.2652333238209792,0.8030307071235085,5.365995483133725,403.0159733304955,408.3819688136292,19.9204309116492,388.46153790198,0.2938369442902808,0.2132485363517831,0.2147526849478924,0.1620246777745001,0.2455289776059667,0.16176813026627,0.2506315696510257,0.2475264039110395,0.7544710223940333,1.0070535002107963,0.2132485363517831,0.1587238803882626,0.2459150341747295,0.1589422845212517,0.1973770501434064,0.8603285267989844,1.549325996650184,68.02092941510288,18.3228968097549,0.905671298791623,53.73778137630149,0.9984166146061584,9.987188463252076,9.568012984297004,10.559502268614915,0.0547419815460664,0.1367712437719382,0.9580286803941438,0.8603285267989844,4.213417265566111,23.825793646489736,9.361467655331117,0.0547419815460664,2.186603371177271,2.186603371177271,1.413563770633247,8.724373287139578,10.7880288383183,10.33524103202805,10.33524103202805,1.341372392897712,1.413563770633247,0.0062746033146885,6.642255268286051,2.186603371177271,7303.002132196162
PHM,0.07237812164687947,108.9000015258789,108.9000015258789,2024-12-31,FY,2024,11.081974412742424,2.6154030237055466,1.0784422775988165,-34.05186756719108,363.2809438785053,329.22907631131415,20.880358074040128,308.348718237274,0.2909241960333092,0.2173029957736551,0.2232066730001476,0.1717986621682235,0.2303157434360848,0.1775687677838035,0.2543533374624772,0.2457763478504623,0.7696842565639151,1.0271679513918983,0.2173029957736551,0.1298401158781077,0.1859857858017067,0.1503766333675744,0.1568195740861965,0.7455241996830357,1.4324215943885,-10.718942192518009,17.48054313559846,1.004732029440195,51.72150942961221,1.0335864409114546,8.008033027250969,7.443233131954184,10.686193161754767,0.0543927178423371,0.093653462008865,0.9294708334275348,0.7455241996830357,,14.178531359399384,5.871728407137767,0.0543927178423371,1.885573749064096,1.885573749064096,1.273578914829539,7.4132062424471235,14.630738829405557,13.59884501342818,13.59884501342818,0.301385177925695,1.273578914829539,0.007337272977904,5.890580279377141,1.885573749064096,8141.807933194154
PHYS,0.22882740071011462,15.09000015258789,15.09000015258789,2020-12-31,FY,2020,23.68279569892473,23.68279569892473,23.68279569892473,,,,4.5588235294117645,-4.5588235294117645,0.9801451912885228,0.9961095667593278,0.9961095667593278,0.9961095667593278,1.0000013384605295,0.1526899102818254,0.1526957146600165,0.1526957146600165,1.0,1.0,0.9961095667593278,,,,,,1.000038014156799,,80.06451612903226,,,0.1532862602440171,-0.0617519004317646,-0.0617519004317646,17.823289329479593,,-0.0226026438413695,1.0,,,,,,0.8466772521425883,0.8466772521425883,5.523293909685418,5.544865840064674,-244.36494900548576,-244.36494900548573,-244.36494900548573,0.1140124099698691,5.523293909685418,,,0.8466772521425883,
PHYS,-0.048376440591715406,14.359999656677246,14.359999656677246,2021-12-31,FY,2021,174.55,174.55,174.55,,,,0.8069419112363898,-0.8069419112363897,1.092867958424227,1.0162658796355704,1.0162658796355704,1.0162658796355704,1.0,-0.0395350457851668,-0.0395353615588426,-0.0395353615588426,1.0,1.0,1.0162658796355704,,,,,,1.0000079871837648,,452.325,,,-0.0389022662055169,-0.0602849252628056,-0.0602849252628056,15.01296388197027,,0.1032208392146798,1.0,,,,,,0.9565143038280772,0.9565143038280772,-24.58742786295393,-24.19389291291656,-238.20216973644952,-238.20216973644952,-238.20216973644952,0.1988138632118822,-24.58742786295393,,,0.9565143038280772,
PHYS,-0.01810579954203696,14.100000381469728,14.100000381469728,2022-12-31,FY,2022,2.0416666666666665,2.0416666666666665,2.0416666666666665,,,,2.535333558439053,-2.5353335584390524,1.262650449765615,1.0448498669707336,1.0448498669707336,1.0448498669707336,0.9998666181641808,-0.0143519961491333,-0.0143523558172985,-0.0143523558172985,1.0,1.0,1.0448498669707336,,,,,,1.0000250604976075,,143.96527777777777,,,-0.0137359410215969,-0.058778945861484,-0.058778945861484,14.88969630965209,,0.2873938933231977,1.0,,,,,,0.9469873031510964,0.9469873031510964,-68.9405676890916,-65.98131451073118,-239.88181130752952,-239.8818113075296,-239.8818113075296,1.0244467252981946,-68.9405676890916,,,0.9469873031510964,
PHYS,0.12553187632643567,15.869999885559082,15.869999885559082,2023-12-31,FY,2023,,,,,,,1.995487482101792,-1.995487482101792,0.9683091667869838,0.9948793047734944,0.99488480498319,0.99488480498319,,0.1107687545230287,0.1107708913035989,0.1107681421391884,1.0,1.0000055285195593,0.9948793047734944,,,,,,1.000019290463086,,182.9126984126984,,,0.1113382714945579,-0.0613839717519996,-0.0613839717519996,16.32004873299702,,-0.033782287949728,1.0,,,,,,0.9761188558749794,0.9761188558749794,8.766976650083535,8.812052014636675,-259.5139992628623,-259.5139992628623,-259.5139992628623,-0.0091610441736321,8.766976650083535,,8.77687853412686,0.9761188558749794,
PINS,-0.4484067127093092,36.34999847412109,36.34999847412109,2021-12-31,FY,2021,12.245918108126832,12.245918104277807,5.464192512874991,92.50274531647652,6.895639688657145e-07,92.5027460060405,12.188043149701503,80.314702856339,0.7946801953586987,0.126525827696917,0.1245025750312157,0.1227442536482356,0.0141227712160911,0.0894590638232428,0.1041345056163025,0.0995251770288445,0.9858772287839088,0.9840091726524968,0.126525827696917,0.0591368180484321,0.0688380030821955,0.0644045242437938,0.0644045242437938,3.599308732628681,1.1640464494694025,3.945828837308967,29.947383309759548,529320000.0,9.164265426766626,0.7288248627884242,1.1763620455291155,1.1622517694483072,3.875002734246832,,0.2920477559001515,0.9880051586716552,3.599308732628681,,83.36917284907541,83.36917284907541,,7.656156015826281,7.656156015826281,9.02437813878598,73.52179731890608,31.275495512692977,30.90035090655288,30.90035090655288,-0.2278140198613991,9.02437813878598,,62.35638148984837,7.656156015826281,34.62707006369427
PINS,-0.3320494716407941,24.280000686645508,24.280000686645508,2022-12-31,FY,2022,9.07856915730913,9.07856915730913,4.233723402298367,88.7609675962169,,88.76096759621691,47.289923179737016,41.4710444164799,0.7578665184219935,-0.0362798627261938,-0.0306660948114126,-0.0342709951637316,-0.1175532905147538,-0.0248650565791551,-0.0292678630958656,-0.029199077938969,1.1175532905147538,0.8452649075012048,-0.0362798627261938,0.0592762113841764,0.0697721331986857,0.0516404708428169,0.0652214906646172,2.049203382132001,1.1770680272813647,4.112167880598417,7.718346223839855,,10.542809636306185,0.7255422978049203,0.704791117146239,0.6612540782176611,4.053022838018903,,0.1674182376629484,0.9382270322803398,2.049203382132001,,16.188310792161193,16.188310792161193,,4.925556734500347,4.925556734500347,5.767545463563139,-168.29232521577978,36.718110027304654,34.449923401861035,34.449923401861035,1.3089403072338426,5.767545463563139,,-267.84587156628254,4.925556734500347,-6.684878369493754
PINS,0.49135082621265697,36.209999084472656,36.209999084472656,2023-12-31,FY,2023,10.528742628275884,10.528742628275884,4.2951086442334985,91.17727051188008,,91.17727051188008,41.89582728381439,49.28144322806569,0.7745518843915575,-0.041137505478596,-0.0053812169995394,-0.011656030252652,-1.166058394160584,-0.009907063895137,-0.011521736316927,-0.0383478548751035,2.166058394160584,0.1308104839351358,-0.041137505478596,0.0546076471627432,0.063507707041816,,0.0597153237548836,3.1228589478403523,1.1629819327785471,4.0031906850341805,8.712084798502366,,24.5695087820884,0.8499518000893055,0.9085735969204362,0.8966220552857,3.722104052377487,,0.2006372355994345,0.9868458189020184,3.1228589478403523,,76.02145603373434,76.02145603373434,,8.08517952036445,8.08517952036445,8.179417970973507,-701.7327335018254,41.31060549051245,40.76719830462297,40.76719830462297,11.266351225946735,8.179417970973507,,-228.69614415037103,8.08517952036445,
PINS,-0.1991162459753942,29.0,29.0,2024-12-31,FY,2024,8.75262035550934,8.75262035550934,2.854473253912637,89.43424270864244,,89.43424270864244,40.8733066348595,48.56093607378294,0.7942071205754209,0.0493167343450627,0.0788787455096668,0.510702474873607,-5.474525825350741,0.3485353737651282,0.3919270981323695,0.0363668759418241,6.474525825350741,1.5994316443940229,0.0493167343450627,0.0283312058038505,0.0318583653571321,0.0308747464058265,0.0308747464058265,6.372677783356677,1.124497332648026,4.081210830946393,8.93003356104063,,27.72939592823844,0.6824626684086205,1.4209633914774076,1.384715783457149,3.7017593480557016,,0.2645502152123627,0.9744908220453372,6.372677783356677,,39.20157685117451,39.20157685117451,,4.143435258044677,4.143435258044677,5.399123078872438,10.571954013359068,20.94292586713873,20.408689044302577,20.408689044302577,-0.001998708005963,5.399123078872438,,104.0001946423308,4.143435258044677,
PKG,-0.012762016669488065,136.14999389648438,136.14999389648438,2021-12-31,FY,2021,3.088494575045208,2.068490054249548,0.6992540687160941,50.91859306883303,56.23964966793574,107.15824273676876,28.1914875454561,78.96675519131267,0.2422933133254854,0.1091290118106671,0.1434226356027579,0.1088056090966715,0.2413637593578064,0.107326970191915,0.2331725438012863,0.1213463751438435,0.7586362406421936,1.3142484589853012,0.1091290118106671,0.3486499591670069,0.7574573076070082,0.4065836445292579,0.4309961353419039,0.4004318705852212,2.172543801286316,7.168304896142433,12.947170645446509,6.490083102493075,2.051947017758076,0.9864102694977542,11.626992561105208,5.196599362380447,7.48990435706695,0.4515515396504577,0.1415339637530238,0.4469426926240746,0.4004318705852212,15.902616279069768,1.8081308874566189,1.1108742004264391,0.4515515396504577,3.5517063096030164,3.5517063096030164,1.6573373607751316,15.232094875757936,26.19982617586912,11.709820857325656,11.709820857325656,0.1846084316613057,1.6573373607751316,0.0296447431120657,8.892585200190657,3.5517063096030164,5.535433070866142
PKG,-0.06052141464391039,127.91000366210938,127.91000366210938,2022-12-31,FY,2022,2.8649914334665905,1.748715019988578,0.3655054254711593,45.95865770228828,55.846588596298965,101.80524629858724,23.45179572282932,78.35345057575792,0.2465911771644255,0.1154045765510733,0.1609813635291342,0.1214673271998112,0.2454572098475967,0.1286638846547889,0.2808213574759347,0.1372557271719764,0.7545427901524033,1.3949304987735078,0.1154045765510733,0.3489717384242485,0.7616645305554798,0.4028205253472731,0.4323550354478189,0.5352475743797215,2.182596602219738,7.9419203747072595,15.56384015594542,6.535761792694157,2.019388800228664,1.0592468577425722,16.197183098591548,7.267605633802817,4.390032502708559,0.4081375024276558,0.1763387591413069,0.448695652173913,0.5352475743797215,20.17543859649123,1.813880126182965,1.2012856568903174,0.4081375024276558,3.219463063456137,3.219463063456137,1.3925563812219863,11.464452320838998,17.600019379844962,7.8970521739130435,7.8970521739130435,0.4622258731174629,1.3925563812219863,0.0356002616614997,7.547142177589852,3.219463063456137,13.897727272727272
